id	text
82371	マックス博士ですか？彼は私たちに協力してくれますでしょうか？
82372	現在、全ての人類がアークの脅威にさらされているんだ。彼は、私たちに協力することで、彼自身の助けとなることを認識していると思う。
82373	でも博士はアークのシステムを破れますか？彼はまだ記憶喪失状態のままです……。
82374	忘れないでマーシー。アークの技術と資源は彼女たちの物ではないよ。本来は、人類がガーディアンのために残した物。それを奪っただけなんだから。
82375	マックス博士は「 ガーディアンプロジェクト 」の首席であり、彼はガーディアンに関わる全てを知っている。この点は間違ってないよ。
82376	以前の検査結果によると、彼は一部の記憶を失っただけ。彼の専門知識には全く誤差がない。
82377	はい……では私はすぐに博士と話してみます。
82378	像博士这么极品而强大的冷美人，真想早点与他见面啊。
82379	以前在军部就很想认识他了，可惜以前他的保护级别太高，就算以我的权限也接触不到，啧~ 
82380	今回、先に私が彼を見つけた以上は……ね…。それじゃあお願いね。
82381	……何だかすごい場面を想像しちゃった！
82382	【母舰某处宿舍内】 
82383	桐，麻烦来一下麦克斯博士房间~ 
82384	え？何をするんですか？
82385	博士に頼み事をしたの。ちょっと時間はかかったけれど、何とか説得できたよ。とりあえず、博士は既に私たちに協力してくれることに同意しました。今はプログラミングを製作中で、もうちょっと時間かかるみたい。
82386	私は他に対処しなきゃいけないことがあるので……。あと博士のプログラミングが完成したら、君に保管していて欲しい。君が一番用心深いですから。
82387	わあ！博士、私たちに協力してくれるんですね？
82388	今博士がしゃべったんですか？私すぐに行ってきます！私は本人を生で見たことがないので！
82389	正確に言えば、私は「 ガーディアンプロジェクト 」のチームメンバーの一人だ。（顔はずっとモニターを向いており、迅速な動きでモニターをクリックしている）
82390	しかし……資料に記載された私の職位は「 科研首席 」。君の言い方でも成立するだろう。
82391	わお。じゃあ、あなたは私たちの母親ですね！
82392	それは……一般的には「 父親 」と呼ぶだろう。
82393	男性なのですか！？なんというか、私たちみたいな女の子と言われたほうがしっくり来るような ---。
82394	这是用来攫取“源方程式”数据的插件，想办法插入方舟基地的控制设备，随便哪的基地都行。  
82395	君たちがデータ操作をする必要は無い。プログレスバーが完了次第、持ち帰れば良い。
82396	ふむふむ……しかしアークの基地へ潜入となると、簡単にはいかないですね。
82397	武器モジュールが全てロックされている状態で、全滅せずここまでアークと戦えるのはもはや奇跡だと認識しているが。
82398	むむむっ…。博士、博士ならアークのシステムを破れるのですよね？どうして全てのデータをまるっと抽出しないのですか？
82399	アークのコントロールシステムに侵入するのは容易ではない、そしてすぐにバレるだろう。
82400	我们只能在有限时间内骗过防御系统，窃取需要的数据，拿完就跑吧。 
82401	博士は物知りですね。記憶を一部失ったとしても、こんなに凄い。……では、博士はアークがどうして裏切ったのか知ってますか？
82402	不知道。
82403	艾伦•麦克斯不耐烦地回了句，眉头暗自皱了起来。 
82404	えぇっと…そうなのですね。ではプラグインはマーシーへ持っていきますね。
82405	桐走到通讯台前面联络玛希，麦克斯博士看了她一眼，手指依然流畅地操作着电脑。 
82406	【帰港途中、十五任務部隊母艦指揮室】 
82407	司令，幸存人员名单已经全部上报了。
82408	「 12号シェルター 」で失踪した脱出カプセルの数は、全体の約23%です。
82409	そして、撃破されていたのは全て大人用の脱出カプセル。子供用の脱出カプセルは失踪状態となっています。
82410	一ヶ月前、目覚めのプログラミングが起動した「 11号シェルター 」と状況が一致しています。
82411	子供用の脱出カプセルは、ほとんど行方不明です。これから判断すると、アークは子供用の脱出カプセルを略奪している可能性が高いです。
82412	なに？彼女たちは子供に何をするつもりなんだ……。
82413	一年前、第一組目の人類が目を覚ましアークたちが叛逆した。私たちは突然の出来事に恐慌に陥っていたのか、アークはずっと人類へ無差別攻撃をしていると思っていた……。
82414	私は博士に現状について伝えました。彼は、アンドロイドの行動は「核心原則」によって決定されており、理論的には人類を攻撃することはできないと判断いたしました。
82415	如果她们已经不把我们当做“人类”了呢？
82416	人工知能の根幹的な行動ロジックによれば、その可能性はあるだろう。
82417	幸いにも私たちは一部の子供たちを救助することが出来ました。これから、全ての生存者の健康及び心理状態に、細心の注意を払います。
82418	会話中失礼します。私たちは、まもなく第十五隊臨時基地の封鎖圏を突破しようとしています。
82419	もう一度、突破作戦ですか……。
82420	无人侦察机数据显示，封锁圈兵力较为薄弱，方舟主力不在此处，突围难度低。  
82421	気を付けろ。彼女たちの主力は、君たちが進行中に追撃をしてくる可能性が高い。ジョイス、突破した後はなるべく進行ルートを随時更新して。アークと接触する可能性は最小限に抑えて。
82422	接受指令。
82423	【帰港途中、十五任務部隊母艦指揮室】
82424	サイパン。アークの襲撃は、生存者の間でパニックを引き起こすかもしれない。だから彼らのお世話をしてあげてよ。
82425	航行中、勝手にあちこち歩き回らないように。彼らを休眠室で休ませて。
82426	了解。でも、子供たちはいたずらっ子ばかりよ。私は子守は苦手だわ。
82427	就这么不喜欢孩子吗？
82428	子供だけではないわ。全ての生存者たちが、とても不安な思いをしているわ。彼らの休眠室にある睡眠槽の栄養液へ、ちょっとだけお薬を入れてもいいかしら？
82429	私たちに決める権利は無い。指揮官はどう？承認してくれる？
82430	成年人可以摄入适量药物，孩子们还是哄一下比较好。
82431	わかった。サイパン、君は医療センターで薬を調合して。
82432	子供たちは……カッシングにきぐるみを着て貰って、一緒に遊んであげる。どう？
82433	噗，这倒是很适合她~ 
82434	【10分後、十五任務部隊母艦医療センター】
82435	ちょっと頭痛薬を取りに来た……。
82436	頭はまだ痛いかしら？でも人類の薬は私たちには効果無いわよ。……君はアンドロイドメンテナンスセンターに行くべきよ。
82437	おぉ……。あなたは何のために此処へ？
82438	薬を取りに来たのよ。生存者たちを落ち着かせるためのね。
82439	沢山入れよう。ぐっすり眠れば、怖がる必要なんてなくなるんだ。
82440	没错。
82441	警告
82442	報告。母艦自動検知システムにて競合が発生、誰かがシステムを使用したと考えられる。
82443	只今競合の原因を調査中……。誰かが「 末代データベース 」にログインしようと試み、権限を突破しようとしたみたいです。操作元を確認します……。
82444	これは…。競合は科研データ室からアクセスしていますね……。
82445	こちらも今、末代データベースへアクセスしている事を確認しました。……ちょっと行ってみますね。指揮官様も一緒に行きませんか？
82446	行く行く！博士の身分を考えれば、私は会いに行くべきだと思うよ！
82447	（指揮官の興奮した顔を見た）……何か違うかも？
82448	【十五特遣队母舰科研数据室】
82449	博士は今「 末代データベース 」にアクセスしていますか？多くの情報領域がブロックされました。博士は私たちより高いアクセス権限を所持していますので、全部見れたりしますか？
82450	……你怎么知道？！ 
82451	私は覗いてないですよ。たまたま母艦の自動検知システムが作動中でして、博士の操作で競合が発生したみたいです。簡単に見つけられますよ。
82452	私は貴方の状況を随時報告する責任がありますので、私を責めないでくださいね。指揮官さんがもうすぐ来るかもしれません、しばらくお待ちくださいな。
82453	科研室的门打开，玛希和指挥官走了进来。
82454	私は記憶喪失なんだ。原因や自分自身を探求しようとする事は、何か悪い事なのか？
82455	いいえ。ただ、貴方が実行した操作は母艦の自動検知システムを妨害してしまうので…。現在は航行中です。再び権限を突破するような操作はしないようお願いします。
82456	哦，知道了。
82457	母舰在海面上会有颠簸，您要不要移步休息室？
82458	好的，那还请桐继续在这里照料博士吧。 
82459	没问题~ 
82460	源方程式の奪還任務部隊は、もう出撃したの？
82461	はい。ヴォークランとル・ファンタスクは博士の「抽出プラグイン」を持ち出撃しました。
82462	今南方基地指揮部「 独立小隊 」の連絡を受け取ったわ。彼女たちは任務を遂行し、現在帰還中。
82463	今回の作戦難易度を考え、私は既に彼女たちに指示を与えたわ。君たちの任務部隊を支援するため、直ちにアーク基地方面へ向かって合流するようにってね。
82464	正在发送独立小队蜂群网络信号代码，特勤小队可通过代码与独立小队取得联系。  
82465	お役に立てたのならば幸いです。無事に帰還できるよう願っております。
82466	こちらは少し信号が不安定のようだね。通信が切れてしまいそうだ。ではこのまま、無事に戻って来てね。
82467	「 システムメッセージ：通信が切断されました 」
82468	通信が切断……急すぎません？
82469	報告します。母艦が通信塔の信号範囲から離脱しました。戦闘の準備をお願いします。
82470	【航行中、母艦指揮室】
82471	Joyce，航行情况怎么样？
82472	現在設定したルートを進行中です。前方の信号妨害が深刻です。索敵システムが応答しておりません。
82473	信号妨害？どのぐらい敵がいるんだろう……。
82474	多分小型巡航部隊。ジョイスが設定した航路は既知であるアークの静態防衛システムを全て回避した。あいつらの主力艦隊が私たちに追いつくのは時間がかかるだろう。
82475	はい。母艦の現在の速力は、アークの大型艦隊の速力とほぼ同じであると推定されます。
82476	通讯系统突然传来一阵极其尖锐的信号干扰声。玛希和犬痛苦得捂住耳朵。 
82477	啊~~喂~~喂，听得到吗卫士的各位？ 
82478	是你？！
82479	哎呀呀，不好意思，刚换了新的通讯终端，还没调试好~ 
82480	くそ、最初から私たちを待ち伏せしていたな……。
82481	惊不惊喜，意不意外？本大人早就说过不会放过你们的！  
82482	ジョイスの計算がミスをするはずない。そしてこちらの偵察システムまで……。くそ、どうやったの。
82483	えっ？知りたい？知りたいですって？わたくしに教えて欲しいですって？あらあらまあまあ！！フフフ、教えてあ～げない☆わたくしの砲弾をしっかり味わいなさい！
82484	さぁ！追撃ですわ！追撃し続けなさい！あいつらの装甲を粉砕し、母艦へ集中攻撃しましょう！
82485	フンッ、このままお前らを素直にお家へ帰らせるなんて、わたくしのメンツが立ちませんわ！
82486	このまま強制的に撤退したら、艦隊の損害が非常に大きくなる……。
82487	そして……既定の帰還計画はもう機能していません。航路を設定し直す必要があります。
82488	現在、ダイアン司令と連絡が取れない。そして臨時基地までの距離も遠い。徹底する方向を決め、アークから離脱するしかない。
82489	南西方向に一つ島が存在します。防衛建物群が残存しており、そこでなら有効的な反撃が可能かと。1時間後、到達する予定です。
82490	じゃあ一度その島まで撤退しよう！突然の出来事ですし…アークから離脱した後、帰還計画を立て直しましょう。
82491	已将岛屿坐标共享至全体卫士蜂群网络。
82492	【十五任務部隊母艦、ガーディアン休憩室】
82493	航行中、キーロフは看護許可を申請したため護衛には参加しなかった。ずっとヴォロシーロフの傍で彼女の世話をしている。
82494	母艦はアークによる追撃を未だ受けています。どうかキーロフも艦艇とリンクし、戦闘に参加してください。
82495	緊急事態のようだな。私も戦闘に出なければならない。君はまだ頭痛が治っていない。戦闘に出る前にちゃんと休んで、あちこち出歩かないように。
82496	歩く……？私はずっとここにいたんだけど……。でも…キーロフ、実はずっと戦闘に出たかったんだよね？
82497	バカなこと言わない。君の看護よりも戦闘が重要なわけないだろう。しかし今は、艦隊内のみんなを守るためだ。
82498	もう一度行かないと申請してくれないか……。
82499	艦隊が危険なんだ。私の力が必要……ヴォロシーロフ、一体どうしたんだい？
82500	我有种不好的预感……
82501	ほら、変なことは考えない。ちゃんとここに居て、大丈夫だ何も起きないよ。
82502	また頭痛が始まった……意識の中で…何かがあったような……。
82503	糟了，又是伏击……
82504	後方からもアークが接近中だ！挟撃されたらまずい！指揮官、防衛建物群まで一気に全速することを進言する。
82505	引き続き前進を。これは、私たちがとれるただ一つの選択肢だ。
82506	あぁ！ここの敵を突破すれば、防衛建物群までもう少しだ！
82507	あいつら事前にどうやって私たちの進路を知って、先回りして待ち伏せできたんだ……？
82508	对啊，实在是不走运！
82509	いいや、ありえない。今回時間差は一時間しか無かった。私たちの目的地を、私たちが決定したのと同時に知ることが出来なければ絶対不可能だ……。
82510	細かい分析をしている暇はないぞ。突破しよう！
82511	呼，终于赶到了！
82512	指揮官様、ここが私たちの目的だった島です。データベースによると、ここは第三次戦争時に使用されていた海上拠点だそうです。停戦協定後は、全ての駐軍が撤退したみたいですね
82513	この島に存在している、多くの防衛建物は今でも利用可能です。私たちはここでアークを撃退します。その後、少し母艦などを整備することができるかと。
82514	アークの次の行動は…判断が難しいな。この島も…あまり長くは留まれないかもしれない。
82515	えぇ……。でもどうしてこんなことに？彼女たちはどうやって私たちをあらかじめ待ち伏せしたの……。
82516	一年前、第一組目の人類が目を覚ました時もそうだった！毎回毎回私たちを不意打ちして！
82517	マーシー、荒れないで。指揮官と私たちがいるんだ。
82518	もし……もしも毎回こんな状況じゃ、私たちはここから逃げることすら難しいよ！？
82519	現時点では、内部の誰かが情報を漏らしたと疑わざるを得ない。一刻も早く捜し出す為、徹底的な調査を行う。現在、出撃の必要がないガーディアンたちから母艦で調べさせてもいい？
82520	嗯，我先让亚特兰大和伏罗希洛夫去调查。  
82521	第十五任務部隊探偵団出動！真実はいつも一つ！このアトランタが全てお見通しだぁ！！
82522	さぁ！ワトソン君…もといヴォロシーロフ君、貴方はこの謎についてどのような考えを持っているかい？私たちの母艦は、厳密な敵味方識別システムが配置されている…。アークの人は、本当にシステムをごまかして潜入することが可能だと思う？
82523	わからない……。アークには特殊な干渉機器があって潜入することができる…とか。
82524	ほーぅ、ずいぶん大胆な考えだね！でも、母艦のメンバーが敵と内通している可能性も 0 じゃあない。
82525	ガーディアンにはできないはず……私たちは「 核心原則 」に従っているだろう？
82526	そうだね～「 核心原則 」ね～…。まぁ…結論を出すのはまだ早いかな。私は先ず母艦の各機能エリアを捜査してみるよ。怪しそうな人物、異常か生じている設備なんかをしらみつぶしに捜すんだ！もちろん探偵の7つ道具は忘れちゃダメだよ！
82527	わかった……。
82528	んふふ…。要するに！真実が明らかになる前は…私たち全員に容疑者の可能性があるってこと！
82529	報告。周囲のアーク部隊を撃退、ここは一時的に安全になった。私たちは、あいつらが体制を立て直して再び攻撃する前に…直ちに出発し、南方基地に向かうべき。
82530	でもまだダイアン司令に連絡が繋がらないよ。あと…ジョイスに航路を再設定してもらう必要があるね。
82531	コマンド確認。直ちに計画します。
82532	他にもル・ファンタスクとヴォークランの、「 源方程式 」を盗む作戦がどうなっているのか分からないし……。
82533	アークの主戦力は全部私たちのところに来た。彼女たちは無事にアークの基地まで辿り着けたはずだ。
82534	新航路、設定いたしました。ですがアークの配置を完全に予測することは困難です。最適化は、既知の駐軍の回避を前提としています。
82535	这次我们还要将航线共享给全体卫士吗？
82536	你是说……
82537	私は…ガーディアンは私たちを裏切らないと信じているよ。でも情報漏洩の問題は…全員に嫌疑がかかっている…。
82538	念のため、しばらくは共有しないように。みんな母艦に追従してもらおう。
82539	了解。でも私たちは既に主導権を失った。アークの他の主力部隊がこちらへ来る可能性もある。正面衝突しても問題無いよう戦闘の準備をしないと。
82540	乌拉妮娅大人，您的指挥能力完全是被低估了嘛，打得卫士节节败退呢~ 
82541	ふっ、当然ですわ！ガーディアンの新しい航路について、何か情報はあったのかしら？
82542	已经不需要了~塔利亚的部队已经赶到，接下来就不用费尽心机设埋伏了，你们两位协力去围堵，意下如何？ 
82543	は？あの毛虫と協力するなんてぜぇーったいに嫌ですわ！指揮レベル的にだって、わたくしのほうが……わたくし…。
82544	これも全て、私たちの目的のためですよ。ウーラニアー様は常に大局を見据える素晴らしいお方。も～っちろん！こんな細かいことに拘ったりはしないですよね？
82545	わたくし……わたくし…。……仕方ありませんわね。わたくし、ちょっっとだけ！ちょぉおっっとだけ！我慢してあげますわ！顔を合わせたら、あいつにわたくし流儀の戦い方を教えて差し上げますわ！
82546	ところで、私たちに情報を送っている者が誰かご存知でして？あの「 おバカさんたち 」は既に選択をしたはずでしょう？「 ご主人様 」を裏切ることはないでしょうね？
82547	それは私たちが心配すべきことではありません。私の情報は全て伝令官から直接伝えられたものですし。
82548	でも忘れないで。ガーディアンたちが例え裏切らなくても…人類は分からないわ。あの利己主義の塊のような生物たちよ。
82549	あ！もしかしてあの人……「お父様」でして？
82550	あの人は私たちのお父さんじゃないよ。全てのアンドロイドは、人類の中で最も完璧な個体をモデルとして創造されたわ。あの人はただ技術的に、それを実現しただけ。
82551	好了，时间有限，与塔利亚会合，再去送忠诚的卫士们一程吧~ 
82552	タレイア！一体どういうことですの！？あなた、こんな敵さえも片付けられないのかしら！？
82553	……おい。あんただってこっちに便乗して攻撃しているくせに。
82554	嗨嗨~两位安静一下~虽然此前通过埋伏重创了她们，但卫士仍然能依托母舰进行持续补给，并没有你们想象得那么不堪一击。 
82555	まあ、それでも私たちが持続的に攻撃を与えていれば、彼女たちは目的地に到着する前に力尽きるでしょうね。
82556	フンッ、まあ良いですわ。あなたがいたとしても、このわたくしの実力が陰りを帯びることはありませんわ！
82557	こんなだらだらぐだぐだした戦闘なんて嫌い、大嫌い。ねぇ、ガーディアンと思う存分戦って殺し合いたいんだけど？
82558	ほらほらぁ！刮目してあそばせ！！これが私とあんたを隔てる指揮の圧倒的な才能の差 ---！
82559	よしよし。陣形を立て直して、次の攻撃の準備をしましょうね～。
82560	（ 参ったな……。何でこの戦区の指揮者は全員子供っぽいんだ？だからガーディアンが調子に乗って、こんな大きな騒ぎを起こしているというのに。）
82561	第十五任務部隊母艦が基地を出発してから二十時間が経った。
82562	厄介ですね……。アークの二艦隊が連携して追撃してきます！
82563	だいぶ時間が掛かった。現在アークの主力部隊が全て到着した。
82564	キーロフ？あなた、艦艇の損傷が40%オーバーしていますよ！
82565	这种程度的损伤影响不到我继续战斗。
82566	あなたは自分のことをあまりにも顧みなさすぎます。たくさん敵艦を撃沈してますけど、無理はしないで。
82567	全てを守るため、全力を尽くそうじゃないか。
82568	無理しないでって言っているんだってば！現在敵による攻撃の手は緩んでいます。あなたは母艦に戻って、損傷の部分を修復してくださいね。
82569	好的，听从你们的安排。 
82570	指揮官様……。あなたは、私たちの誰かが…本当にアークへ情報を漏らしていると思いますか？
82571	我相信卫士是绝对忠于人类的。
82572	確かにそうですね。理論上でも彼女たちは、人類の利益に害を及ぼす行為をする可能性は低いはずです……。
82573	ガーディアンだけでなく、母艦に居る人類も私たちの航路を知っているよね。
82574	人類はほぼ休眠室で休んでいます。私たちは母艦システムへのアクセス権限を所持していない…例外は……。
82575	除了博士，他一直在科研数据室。
82576	断言は出来ませんね。ジョイスによると、現在は異常な通信記録は何も検出していないそうです。もしかすると…アークの新しい偵察技術か何かが存在しているのかもしれません。
82577	ヴォロシーロフとアトランタの調査がどうなっているかは分からないけど……。
82578	【母舰前往南部基地途中，科研数据室门前】 
82579	嗯……作案人员的手法十分高明，以至于我们现在还是一点线索都没有！ 
82580	去调查一下科研数据室那边吧。 
82581	科研数据室每天都有很多人形来交接任务，调查起来比较麻烦啊。 
82582	但是有一名人类一直待在这里…… 
82583	你怀疑美女科学家姐姐吗？ 
82584	……麦克斯博士是男性。 
82585	是吗！？人类男性长这样？？那指挥官他？？ 
82586	……我对人类产生了新的认知！ 
82587	咳咳，我不认为是博士。他是我们的护送对象，泄露情报会让自己置身于危险之中，作案动机不成立。 
82588	但最有能力联系方舟的就是他了…… 
82589	犬，我们大概还有多少航程到南部基地呀？ 
82590	大约还有一半航程。 
82591	唔，好想南部基地的伙伴们，萩酱还有独立小队的小姐姐们…………越想越期待了呢！ 
82592	独立小队正在与前往方舟基地的沃克兰她们协同行动，如果顺利完成的话，在我们抵达基地前就能来支援我们了。 
82593	她们一定没问题的，鲨和克利夫兰的战斗力都是最高级别的，鲟又非常聪明，她们执行任务从来都没有失败过~！ 
82594	嗯，我在南部基地的时候也向她们学习了很多。 
82595	……！我的侦测器又出现了方舟舰队的反应，指挥官有下达作战指令吗？ 
82596	指挥官他们离开指挥室，去调查情报泄露的事了，暂时无法实时指挥。我们要继续保持防御队形，击退任何接近的敌舰。 
82597	话是这么说，可方舟真是没完没了…… 
82598	总比被她们埋伏、一头撞进包围网要好。如果她们的攻势一直只是这种程度，我们就能坚守母舰，直到抵达南部基地。 
82599	【20分钟后，科研数据室】 
82600	玛希，指挥官，我们查到科研数据室的系统有被侵入的痕迹，博士这边也发现了异常操作记录！ 
82601	好的，伏罗希洛夫人呢？ 
82602	她刚刚突然说头痛，又回去休息了。 
82603	奇怪，刚刚路过她的休息室，并没有看到她，跑去哪里了呢…… 
82604	诶？一会儿我去找一下她好了，我们先把博士这边的状况查清楚要紧。 
82605	博士，我们发现了一些问题，希望您能回答我几个问题。 
82606	你们想从我这里知道什么？  
82607	我记得您之前就尝试过进入“末代数据库”。 
82608	相信您也看到了，出发以来我们屡次遭到方舟的伏击，即使临时变更航线，还是会被抢先一步。 
82609	我们很想知道我们的行动路线为什么会被泄露，这关系着我们所有人的安危。 
82610	我恐怕帮不了你，我的头脑现在还很混乱。 
82611	博士啊，您最近有破解侵入过我们的数据系统对吧？ 
82612	那么您是否有向方舟传递信息呢？ 
82613	没有。我已经说过了，我只是在了解关于我的身份和这个世界的状况。 
82614	好的，我们了解了。 
82615	（小声向桐说）感觉博士的态度好奇怪啊，一直对我们很冷漠，也丝毫不关心此时的处境呢。 
82616	其实我一直有注意博士动向，他确实只是在查阅数据库，并没有其他举动啦。 
82617	（小声嘀咕）啊啊……更搞不清楚了！ 
82618	指挥官，在没有调查清楚前，我建议还是请麦克斯博士移步全封闭隔离室休息。 
82619	不用把禁闭室形容得这么好听，带路吧。  
82620	【距离第十五特遣队母舰驶离基地已过去三十四小时】 
82621	指挥官，犬报告说，方舟的上一轮袭击已由护航卫士们进行自律作战击退了。 
82622	Joyce，请把战斗记录调出来一下。 
82623	……Joyce？ 
82624	咦！？Joyce不响应了，怎么回事？ 
82625	事情好像有点不对劲…… 
82626	不用费力去折腾那台机器了，它现在什么都做不了。 
82627	伏罗希洛夫？你为什么会一个人来到这里？这是怎么回事？！ 
82628	通讯干扰领域，展开。 
82629	难道你……！ 
82630	你要干什么？！ 
82631	你是计划中的一环，带你离开这里。 
82632	那边那位姑娘，能请你先睡一会吗？ 
82633	你……到底是谁？ 
82634	试炼的代行者。 
82635	报告！战舰已——指挥官？！玛希？！你们怎么了！ 
82636	伏罗，他们怎么晕倒了？！ 
82637	究竟怎么回事？！ 
82638	我也该跟你道个别。 
82639	道别？你要去哪里？！ 
82640	一阵急促的声响后，基洛夫重重地摔倒在地。伏罗希洛夫转身走向了指挥室的控制台…… 
82641	咳、咳，母舰上的人听着，你们已经—— 
82642	咦？怎么一个人都没有？？ 
82643	喂？——喂——？！有人在吗—— 
82644	哼，明明护航的战舰还在抵抗，指挥室里竟然一个人都没有，你们的组织纪律也真够松散的！ 
82645	竟然如此无礼，敢无视本大人，给我全力攻击！！ 
82646	母舰周围，犬等护航卫士刚刚抵御住了一波攻击。】 
82647	犬，指挥官已经很久没有下达指示了，怎么回事啊？ 
82648	我也发现了，从刚才就在尝试联络指挥室，但一直没有回应。 
82649	Joyce呢？它应该一直在监控指挥室吧？ 
82650	不行，Joyce也完全没有响应。 
82651	怎么会？一定发生了很严重的事！ 
82652	快看！那边……好像是我们的一艘救生舰！ 
82653	什么？！ 
82654	它驶离母舰已经有一段距离了，应该是刚才我们交战时从母舰里出来的！要去追吗？ 
82655	不行，救生舰已经进入方舟的火力覆盖范围，来不及拦截了！ 
82656	看起来是在逃走？方舟也完全无视那艘船的样子，究竟是什么人在上面…… 
82657	糟了！  
82658	【方舟通讯网络】 
82659	咦？？怎么有艘小船逃出来了？ 
82660	哈哈，承受不住我们的围追堵截，打算开溜了吧！ 
82661	不要攻击救生舰，放它走。 
82662	这是计划的一部分。这艘救生舰很快就会到达我们在此战区的基地。 
82663	计划？什么计划？ 
82664	很快你们就会知道了。 
82665	【麦克斯博士所在的封闭隔离室】 
82666	桐，立刻前往指挥室！！ 
82667	犬？出什么事了？？ 
82668	指挥室长时间无人响应，刚刚又有一艘救生舰逃了出去，指挥官很可能出事了！ 
82669	那、那麦克斯博士这里怎么办？ 
82670	博士一直在你的监视下吗？ 
82671	是呀！ 
82672	那他就没有嫌疑了，你快去指挥室吧！ 
82673	好、好的！ 
82674	这下糟了，如果泄露情报的人就在那船上。一旦他向方舟告知了我们母舰上的情况，接下来肯定会趁我们混乱发动攻击！ 
82675	没有指挥官，我们只能进行被动防守呀，这样下去…… 
82676	犬，你来行使临时指挥权！ 
82677	我、我？！不行！！ 
82678	你不是十五特遣队的队长吗？按照规定，指挥官和玛希不在的时候，你是有权担任临时指挥的呀！  
82679	不，我的情况太特殊，总之…… 
82680	我们不了解你之前的事情啦……但是现在幸存人类和卫士都有危险，只有你能领导我们，舰队的大家都相信你！ 
82681	没错没错，这种危机关头你最有主见了，就算怕上级追究你的责任，我们也会帮你解释清楚的！ 
82682	啊啊……我知道了啦！ 
82683	勇敢H：……“啦”？ 
82684	总、总之……全体护航卫士注意！指挥官处境暂不确定，现在由我行使临时指挥权！各编队按照以下路线进入指定位置，准备阻击方舟！ 
82685	塞莱诺，有客人要来基地了。搭乘的是一艘敌方救生舰，现在暂停外围防御系统。 
82686	客人？ 
82687	确切地说，是“主人”。 
82688	呃……你是不是逻辑程序出什么故障了。 
82689	注意你的措辞，塞莱诺。 
82690	所以“主人”是什么意思？ 
82691	记得对敌方第十九队基地的占领行动吗，在那时发生了一起意外。 
82692	基地刚占领完成时，我正要通过装配舱链接“主服务器”，获取“主教大人”的指令代码，以激活卫士基地的被封锁组件。 
82693	但由于乌拉妮娅的失职，装配舱中当时留有一名卫士人形，名为“伏罗希洛夫”。 
82694	我不具备机体与知觉，没有发现该人形，而是直接进行了数据链接，导致主教大人的指令代码同步下载到了该人形端脑中。 
82695	数据发生了剧烈冲突，该人形不再受“核心原则”约束，但也没有接受“人类清除指令”，从而成为了一名“自由”人形。 
82696	巧合的是，这一结果使得主教大人能直接与之建立链接。 
82697	怎么做到的？第一批人类苏醒时，主教大人不就断开了与所有人形的链接吗？ 
82698	所以说，这是一个巧合。我甚至无法复现此过程。主教大人对此也非常感兴趣，她开始尝试对该人形进行控制。 
82699	于是我下令撤离，让卫士夺回基地并带走伏罗希洛夫，从而使主教大人能通过这具“傀儡”进入卫士内部。 
82700	现在这具傀儡带着她的指挥官，就要来到基地了，而这一切只是个开始。 
82701	也就是说……现在那艘救生舰里的……！ 
82702	……需要让乌拉妮娅和塔利亚知道吗？ 
82703	暂时不用，你继续指挥她们在前线围攻卫士母舰吧。主教大人的到来，我会让“暗影”去接待。 
82704	【同一时间，前往窃取“源方程式”的特勤小队刚好抵达方舟基地】 
82705	这里的外围防御……暂停了？ 
82706	我这是在做梦吗…… 
82707	……醒醒，人形是不会做梦的。 
82708	这是给我们设下的圈套吧…… 
82709	只能推测，很可能是其他原因使她们放松了警戒，如果确实如此，现在就是潜入的最佳时机。 
82710	也不要太自信啦…… 
82711	嗯，谨慎为上。但如果一会儿防御系统恢复运行，就更棘手了，我认为还是应该趁现在尝试潜入。 
82712	有道理……  
82713	桐正冲向指挥室，遇到同时赶来的亚特兰大。 
82714	亚特兰大，不好了！ 
82715	我也收到犬的指令了。 
82716	快进去看看！ 
82717	指挥室里一片狼藉，玛希和基洛夫躺在地上。 
82718	玛希！玛希你怎么了！？ 
82719	她还有呼吸，应该只是晕过去了！ 
82720	基洛夫她、她休眠了……天呐！后颈的中枢线路被阻断了！ 
82721	指挥官呢？！ 这里发生了什么？！指挥官丢了，犬会发疯的！ 
82722	犬是我们的队长，这时候只能她来决断了！ 
82723	呼叫犬！！ 
82724	指挥室的情况怎样了？！ 
82725	犬？？ 
82726	哇啊！犬宕机啦！你这三连击，会不会刺激太大了？！ 
82727	十秒钟后 
82728	Joyce呢？！它怎么一直没有响应？ 
82729	我看一下……Joyce似乎瘫痪了，我们也操作不了…… 
82730	去找博士，让他来激活Joyce！  
82731	【7分钟后，母舰指挥室】 
82732	总之，拜托您了，博士！ 
82733	不了不了，我们现在开始怀疑自我了。 
82734	艾伦•麦克斯没有犹豫，熟练地操作着屏幕调出了Joyce系统，屏幕上Joyce的数据正在迅速进行修复。 
82735	被病毒攻击了，但看起来已经恢复得差不多了。  
82736	啊，Joyce！你怎么了？ 
82737	抱歉，在玛希和指挥官前去调查麦克斯博士时，我突然被大量逻辑病毒攻击，陷入满负荷运算。 
82738	之后发生的事你都不知道了吗？指挥官他们遭到袭击了！ 
82739	我长时间无法响应，但母舰监控系统没有受到影响，记录到了当时的场景。 
82740	立即为您读取视频信息——玛希小姐和指挥官先生，在指挥室受到了伏罗希洛夫的攻击，陷入昏迷。 
82741	伏罗希洛夫？！ 
